source,title,summary,texto,cluster
RPP,"Senador mexicano califica de ""torpeza diplomática"" que México otorgue asilo político a Betssy Chávez","Alejandro Moreno Cárdenas, senador mexicano y presidente del Partido Revolucionario Institucional (PRI), sostuvo en RPP que la declaración de persona no grata a la presidenta Claudia Sheinbaum ""es un fracaso rotundo en la política exterior mexicana"".","Senador mexicano califica de ""torpeza diplomática"" que México otorgue asilo político a Betssy Chávez Alejandro Moreno Cárdenas, senador mexicano y presidente del Partido Revolucionario Institucional (PRI), sostuvo en RPP que la declaración de persona no grata a la presidenta Claudia Sheinbaum ""es un fracaso rotundo en la política exterior mexicana"".",0
RPP,"Senador mexicano tras asilo político a Betssy Chávez: ""Hay una pésima política exterior en el Gobierno de México""","Alejandro Moreno Cárdenas, senador mexicano y presidente del Partido Revolucionario Institucional (PRI), sostuvo en RPP que la declaración de persona no grata a la presidenta Claudia Sheinbaum ""es un fracaso rotundo en la política exterior mexicana"".","Senador mexicano tras asilo político a Betssy Chávez: ""Hay una pésima política exterior en el Gobierno de México"" Alejandro Moreno Cárdenas, senador mexicano y presidente del Partido Revolucionario Institucional (PRI), sostuvo en RPP que la declaración de persona no grata a la presidenta Claudia Sheinbaum ""es un fracaso rotundo en la política exterior mexicana"".",0
RPP,"Senador mexicano sobre ruptura de las relaciones diplomáticas con Perú: ""Es un duro golpe a la política exterior de México""","Alejandro Moreno Cárdenas, senador mexicano y presidente del Partido Revolucionario Institucional (PRI), sostuvo en RPP que la declaración de persona no grata a la presidenta Claudia Sheinbaum ""es un fracaso rotundo en la política exterior mexicana"".","Senador mexicano sobre ruptura de las relaciones diplomáticas con Perú: ""Es un duro golpe a la política exterior de México"" Alejandro Moreno Cárdenas, senador mexicano y presidente del Partido Revolucionario Institucional (PRI), sostuvo en RPP que la declaración de persona no grata a la presidenta Claudia Sheinbaum ""es un fracaso rotundo en la política exterior mexicana"".",0
RPP,Mincetur: ruptura de las relaciones diplomáticas entre Perú y México no afectarían el intercambio comercial,"Según las declaraciones de la ministra Mera, son los ""representantes del sector privado, los exportadores y los compradores y los importadores en los países de destino"" quienes llevan a cabo la actividad exportadora.","Mincetur: ruptura de las relaciones diplomáticas entre Perú y México no afectarían el intercambio comercial Según las declaraciones de la ministra Mera, son los ""representantes del sector privado, los exportadores y los compradores y los importadores en los países de destino"" quienes llevan a cabo la actividad exportadora.",0
RPP,"""Juntos para siempre"": Natalia Salas y Sergio Coloma se casaron y compartieron afectivas fotos de su boda","¡Ya son marido y mujer! La actriz Natalia Salas compartió las primeras fotos de su boda civil con su novio Sergio Coloma, con quien se comprometió en agosto de 2021.","""Juntos para siempre"": Natalia Salas y Sergio Coloma se casaron y compartieron afectivas fotos de su boda ¡Ya son marido y mujer! La actriz Natalia Salas compartió las primeras fotos de su boda civil con su novio Sergio Coloma, con quien se comprometió en agosto de 2021.",0
RPP,La Unión Europea endurece los visados para ciudadanos rusos ante el temor de sabotajes y la guerra en Ucrania,"El viernes la Unión Europea adoptó nuevas reglas que obligan a los ciudadanos rusos a solicitar un visado cada vez que deseen viajar al bloque, poniendo fin a los permisos de entrada múltiple. Bruselas busca reforzar los controles por motivos de seguridad, en medio del aumento de incidentes con drones y sabotajes atribuidos a Moscú, casi cuatro años después del inicio de la invasión de Ucrania.","La Unión Europea endurece los visados para ciudadanos rusos ante el temor de sabotajes y la guerra en Ucrania El viernes la Unión Europea adoptó nuevas reglas que obligan a los ciudadanos rusos a solicitar un visado cada vez que deseen viajar al bloque, poniendo fin a los permisos de entrada múltiple. Bruselas busca reforzar los controles por motivos de seguridad, en medio del aumento de incidentes con drones y sabotajes atribuidos a Moscú, casi cuatro años después del inicio de la invasión de Ucrania.",0
RPP,Grammy 2026: Los Osbourne anuncian los nominados de las categorías que alguna vez ganó Ozzy,"En una aparición sorpresa, la familia Osbourne recordó las históricas victorias del cantante y reafirmó su legado como una de las figuras más influyentes del rock.","Grammy 2026: Los Osbourne anuncian los nominados de las categorías que alguna vez ganó Ozzy En una aparición sorpresa, la familia Osbourne recordó las históricas victorias del cantante y reafirmó su legado como una de las figuras más influyentes del rock.",0
RPP,Comas: adulto denuncia el robo de su carro y extorsionista le pide 3000 soles para recuperarlo [VIDEO],"Rotafono de RPP | El señor afectado puso la denuncia días después por robo y extorsión en la comisaría de Comas, pero no ha recibido ninguna noticia positiva de parte de la policía.","Comas: adulto denuncia el robo de su carro y extorsionista le pide 3000 soles para recuperarlo [VIDEO] Rotafono de RPP | El señor afectado puso la denuncia días después por robo y extorsión en la comisaría de Comas, pero no ha recibido ninguna noticia positiva de parte de la policía.",0
RPP,Macaulay Culkin vuelve a aparecer como Kevin McCallister de 'Mi pobre angelito' en emotivo anuncio navideño,"El actor retoma su icónico papel de Mi pobre angelito 35 años después, en una campaña que reinterpreta la historia desde una mirada más humana y familiar.","Macaulay Culkin vuelve a aparecer como Kevin McCallister de 'Mi pobre angelito' en emotivo anuncio navideño El actor retoma su icónico papel de Mi pobre angelito 35 años después, en una campaña que reinterpreta la historia desde una mirada más humana y familiar.",0
RPP,Anderson Santamaría se salvó de la roja: Pablo Erustes salió volando tras tremenda falta de defensa de Universitario,Pablo Erustes sufrió una dura falta por parte de Anderson Santamaría en el Universitario vs Deportivo Garcilaso.,Anderson Santamaría se salvó de la roja: Pablo Erustes salió volando tras tremenda falta de defensa de Universitario Pablo Erustes sufrió una dura falta por parte de Anderson Santamaría en el Universitario vs Deportivo Garcilaso.,4
RPP,"Cancillería informó que Carlos Zamora, embajador de Cuba en el Perú, terminó sus funciones y dejó el país ""en forma definitiva""","La salida del diplomático se produjo tras una reunión entre el vicecanciller, Félix Denegri Boza, y el embajador cubano, en la que dialogaron sobre las actividades realizadas durante su gestión en el país.","Cancillería informó que Carlos Zamora, embajador de Cuba en el Perú, terminó sus funciones y dejó el país ""en forma definitiva"" La salida del diplomático se produjo tras una reunión entre el vicecanciller, Félix Denegri Boza, y el embajador cubano, en la que dialogaron sobre las actividades realizadas durante su gestión en el país.",0
RPP,"Liga 1: Sin goles, Universitario y Deportivo Garcilaso igualaron el partido",Universitario vs Deportivo Garcilaso se enfrentaron por la Perú - Primera División. Aquí todos los detalles y resumen del encuentro.,"Liga 1: Sin goles, Universitario y Deportivo Garcilaso igualaron el partido Universitario vs Deportivo Garcilaso se enfrentaron por la Perú - Primera División. Aquí todos los detalles y resumen del encuentro.",4
RPP,Incendio destruye almacén en Lurigancho - Chosica: 30 unidades de bomberos atienden la emergencia [VIDEO],El fuego se observa desde distintos puntos del distrito. Personal de Serenazgo y la Policía Nacional también establecieron un perímetro para que vecinos no se acerquen al lugar del incendio.,Incendio destruye almacén en Lurigancho - Chosica: 30 unidades de bomberos atienden la emergencia [VIDEO] El fuego se observa desde distintos puntos del distrito. Personal de Serenazgo y la Policía Nacional también establecieron un perímetro para que vecinos no se acerquen al lugar del incendio.,0
RPP,"Partidos de hoy, sábado 8 de noviembre del 2025: horarios y canales TV para ver EN VIVO Liga1 y LaLiga","Fútbol EN VIVO | Horarios y canales de TV para ver EN DIRECTO los partidos de hoy, sábado 8 de noviembre del 2025.","Partidos de hoy, sábado 8 de noviembre del 2025: horarios y canales TV para ver EN VIVO Liga1 y LaLiga Fútbol EN VIVO | Horarios y canales de TV para ver EN DIRECTO los partidos de hoy, sábado 8 de noviembre del 2025.",2
RPP,Trujillo: dictan prisión preventiva contra falso chamán acusado de violación en ritual,"Según la denuncia, el hombre se encontraba con toda una familia durante un ritual y en un momento pidió estar a solas con la menor para una supuesta ""limpia""","Trujillo: dictan prisión preventiva contra falso chamán acusado de violación en ritual Según la denuncia, el hombre se encontraba con toda una familia durante un ritual y en un momento pidió estar a solas con la menor para una supuesta ""limpia""",0
RPP,Gobierno publica decreto supremo que actualiza las medidas del estado de emergencia: conoce cuáles son,"El Ejecutivo promulgó el decreto supremo para reforzar la seguridad y optimizar las acciones de control durante el estado de emergencia en Lima y Callao por 30 días. La norma introduce cambios en la coordinación de las fuerzas de seguridad, el control penitenciario y la fiscalización de mercados ilegales.","Gobierno publica decreto supremo que actualiza las medidas del estado de emergencia: conoce cuáles son El Ejecutivo promulgó el decreto supremo para reforzar la seguridad y optimizar las acciones de control durante el estado de emergencia en Lima y Callao por 30 días. La norma introduce cambios en la coordinación de las fuerzas de seguridad, el control penitenciario y la fiscalización de mercados ilegales.",0
RPP,"""Estoy emocionado"": hijo de Michael Jackson se rinde al primer avance del biopic del cantante",El adelanto de la película biográfica de Michael Jackson viene generando millones de vistas y reproducciones en Internet. Conoce cómo reaccionó el hijo del 'Rey del Pop'.,"""Estoy emocionado"": hijo de Michael Jackson se rinde al primer avance del biopic del cantante El adelanto de la película biográfica de Michael Jackson viene generando millones de vistas y reproducciones en Internet. Conoce cómo reaccionó el hijo del 'Rey del Pop'.",0
RPP,Supremo de Estados Unidos avala que Donald Trump frene pago de programa de asistencia alimentaria SNAP,La medida deja en incertidumbre a unos 40 millones de beneficiarios que dependen del programa para cubrir sus necesidades básicas.,Supremo de Estados Unidos avala que Donald Trump frene pago de programa de asistencia alimentaria SNAP La medida deja en incertidumbre a unos 40 millones de beneficiarios que dependen del programa para cubrir sus necesidades básicas.,0
RPP,Alex Valera estrena su peinado 'a lo Ronaldo Nazario' y casi anota el primer gol de Universitario ante Garcilaso,Alex Valera tuvo la primera ocasión de anotar para Universitario ante Garcilaso por el Torneo Clausura.,Alex Valera estrena su peinado 'a lo Ronaldo Nazario' y casi anota el primer gol de Universitario ante Garcilaso Alex Valera tuvo la primera ocasión de anotar para Universitario ante Garcilaso por el Torneo Clausura.,4
RPP,"José Jerí dice que Betssy Chávez no podrá salir del país hacia México ""el tiempo que el Gobierno del Perú determine""","En declaraciones a la prensa, el jefe de Estado dijo que el Gobierno no se van a pronunciar ""en este momento"" sobre el salvoconducto a Betssy Chávez y que, al no otorgarse este pedido, no podrá viajar a México.","José Jerí dice que Betssy Chávez no podrá salir del país hacia México ""el tiempo que el Gobierno del Perú determine"" En declaraciones a la prensa, el jefe de Estado dijo que el Gobierno no se van a pronunciar ""en este momento"" sobre el salvoconducto a Betssy Chávez y que, al no otorgarse este pedido, no podrá viajar a México.",0
RPP,Liga MX: FC Juárez se quedó con las manos vacías ante Querétaro y perdió por 2 a 1,FC Juárez vs Querétaro se enfrentaron por la México - Liga MX. Aquí todos los detalles y resumen del encuentro.,Liga MX: FC Juárez se quedó con las manos vacías ante Querétaro y perdió por 2 a 1 FC Juárez vs Querétaro se enfrentaron por la México - Liga MX. Aquí todos los detalles y resumen del encuentro.,4
RPP,Especialistas opinan sobre decisión del Gobierno de iniciar consultas con la OEA antes de definir salvoconducto a Betssy Chávez,"Los excancilleres Óscar Maúrtua y Francisco Tudela, además del especialista en Derecho Internacional Gattas Abugattas, se pronunciaron en RPP sobre el aplazamiento del otorgamiento del salvoconducto solicitado por México para la extitular del Gabinete Ministerial.","Especialistas opinan sobre decisión del Gobierno de iniciar consultas con la OEA antes de definir salvoconducto a Betssy Chávez Los excancilleres Óscar Maúrtua y Francisco Tudela, además del especialista en Derecho Internacional Gattas Abugattas, se pronunciaron en RPP sobre el aplazamiento del otorgamiento del salvoconducto solicitado por México para la extitular del Gabinete Ministerial.",0
RPP,Áncash: hombre es acribillado mientras veía un partido de fútbol en Chimbote,"Testigos informaron que un sujeto, que iba a bordo de una motocicleta, le disparó en varias ocasiones. La Policía Nacional investiga las causas de este crimen.","Áncash: hombre es acribillado mientras veía un partido de fútbol en Chimbote Testigos informaron que un sujeto, que iba a bordo de una motocicleta, le disparó en varias ocasiones. La Policía Nacional investiga las causas de este crimen.",0
RPP,"Gobierno anuncia que ""dará a conocer el resultado"" de solicitud de salvoconducto a Betssy Chávez tras realizar consulta a países de la OEA","El Ministerio de Relaciones Exteriores informó que la solicitud de salvoconducto presentada por México para la ex primera ministra Betssy Chávez evidencia un uso indebido de la Convención de Caracas de 1954, por lo que propondrá ante la Organización de Estados Americanos modificar la norma para garantizar su cumplimiento.","Gobierno anuncia que ""dará a conocer el resultado"" de solicitud de salvoconducto a Betssy Chávez tras realizar consulta a países de la OEA El Ministerio de Relaciones Exteriores informó que la solicitud de salvoconducto presentada por México para la ex primera ministra Betssy Chávez evidencia un uso indebido de la Convención de Caracas de 1954, por lo que propondrá ante la Organización de Estados Americanos modificar la norma para garantizar su cumplimiento.",0
RPP,Excanciller Óscar Maúrtua considera que el Perú debió conceder salvoconducto a Betssy Chávez,"Los excancilleres Óscar Maúrtua y Francisco Tudela, además del especialista en Derecho Internacional Gattas Abugattas, se pronunciaron en RPP sobre el aplazamiento del otorgamiento del salvoconducto solicitado por México para la extitular del Gabinete Ministerial.","Excanciller Óscar Maúrtua considera que el Perú debió conceder salvoconducto a Betssy Chávez Los excancilleres Óscar Maúrtua y Francisco Tudela, además del especialista en Derecho Internacional Gattas Abugattas, se pronunciaron en RPP sobre el aplazamiento del otorgamiento del salvoconducto solicitado por México para la extitular del Gabinete Ministerial.",0
RPP,"Salvador del Solar saluda que PJ anulara proceso del Congreso que buscaba inhabilitarlo: ""Este caso nunca debió existir""","En diálogo con RPP, el exprimer ministro recalcó que la disolución del Congreso en el 2019 fue totalmente validado por el Tribunal Constitucional, pero que esta decisión la tomó solo el expresidente Martín Vizcarra.","Salvador del Solar saluda que PJ anulara proceso del Congreso que buscaba inhabilitarlo: ""Este caso nunca debió existir"" En diálogo con RPP, el exprimer ministro recalcó que la disolución del Congreso en el 2019 fue totalmente validado por el Tribunal Constitucional, pero que esta decisión la tomó solo el expresidente Martín Vizcarra.",0
RPP,Salvador del Solar se pronuncia luego de que el Poder Judicial anulara proceso del Congreso que buscaba inhabilitarlo,"En diálogo con RPP, el exprimer ministro recalcó que la disolución del Congreso en el 2019 fue totalmente validado por el Tribunal Constitucional, pero que esta decisión la tomó solo el expresidente&nbsp;Martín Vizcarra.","Salvador del Solar se pronuncia luego de que el Poder Judicial anulara proceso del Congreso que buscaba inhabilitarlo En diálogo con RPP, el exprimer ministro recalcó que la disolución del Congreso en el 2019 fue totalmente validado por el Tribunal Constitucional, pero que esta decisión la tomó solo el expresidente&nbsp;Martín Vizcarra.",0
RPP,'Vamos al Var' y 'Los chistosos' de RPP llevaron la diversión al Megaplaza con grandes invitados,"Alan Diez, Jesús 'El Tanke' Arias, Pedro García y Kevin Pacheco estuvieron en la explanada de Megaplaza. También estuvieron Hernán Vidaurre, Giovanna Castro y Manolo Rojas poniendo la cuota de humor.","'Vamos al Var' y 'Los chistosos' de RPP llevaron la diversión al Megaplaza con grandes invitados Alan Diez, Jesús 'El Tanke' Arias, Pedro García y Kevin Pacheco estuvieron en la explanada de Megaplaza. También estuvieron Hernán Vidaurre, Giovanna Castro y Manolo Rojas poniendo la cuota de humor.",0
RPP,IATA dice que el Gobierno evalúa eliminar cobro de la TUUA nacional e internacional para mejorar la competitividad del nuevo aeropuerto Jorge Chávez,"El gerente de área de Perú y Bolivia de la Asociación de Transporte Aéreo Internacional (IATA), Martín La Rosa, dijo, además, que los costos de inversión del nuevo aeropuerto Jorge Chávez aún no se han trasladado a las tarifas actuales, pero que esto ocurrirá hacia 2027.","IATA dice que el Gobierno evalúa eliminar cobro de la TUUA nacional e internacional para mejorar la competitividad del nuevo aeropuerto Jorge Chávez El gerente de área de Perú y Bolivia de la Asociación de Transporte Aéreo Internacional (IATA), Martín La Rosa, dijo, además, que los costos de inversión del nuevo aeropuerto Jorge Chávez aún no se han trasladado a las tarifas actuales, pero que esto ocurrirá hacia 2027.",0
RPP,Hinchas presentes: el impresionante recibimiento al bus de Universitario en la previa ante Garcilaso,Universitario de Deportes celebrará en el estadio Monumental el tricampeonato en la Liga1 Te Apuesto.,Hinchas presentes: el impresionante recibimiento al bus de Universitario en la previa ante Garcilaso Universitario de Deportes celebrará en el estadio Monumental el tricampeonato en la Liga1 Te Apuesto.,4
RPP,IATA: Costos de inversión del nuevo aeropuerto Jorge Chávez se trasladaran a las tarifas de servicios aeroportuarios en 2027,"El gerente de área de Perú y Bolivia de la Asociación de Transporte Aéreo Internacional (IATA), Martín La Rosa, dijo, además, que países competidores, como Colombia (con el aeropuerto de Bogotá) y Panamá (con el aeropuerto de Tocumen), han fortalecido sus operaciones y se han consolidado como importantes hubs.","IATA: Costos de inversión del nuevo aeropuerto Jorge Chávez se trasladaran a las tarifas de servicios aeroportuarios en 2027 El gerente de área de Perú y Bolivia de la Asociación de Transporte Aéreo Internacional (IATA), Martín La Rosa, dijo, además, que países competidores, como Colombia (con el aeropuerto de Bogotá) y Panamá (con el aeropuerto de Tocumen), han fortalecido sus operaciones y se han consolidado como importantes hubs.",0
RPP,¿Alianza Lima o Universitario? Miguel Trauco causó revuelo por su elección tras consulta de Jefferson Farfán,"Miguel Trauco habló sobre su futuro en Alianza Lima, club en el cual juega desde esta temporada.","¿Alianza Lima o Universitario? Miguel Trauco causó revuelo por su elección tras consulta de Jefferson Farfán Miguel Trauco habló sobre su futuro en Alianza Lima, club en el cual juega desde esta temporada.",4
RPP,"Luis Advíncula contó su drama en Portugal: ""No nos pagaban, hacíamos olla común""",Luis Advíncula recordó que la pasó mal económicamente en el Vitória Setúbal de Portugal en la temporada 2014.,"Luis Advíncula contó su drama en Portugal: ""No nos pagaban, hacíamos olla común"" Luis Advíncula recordó que la pasó mal económicamente en el Vitória Setúbal de Portugal en la temporada 2014.",0
RPP,Juan Pablo II vs. Atlético Grau: ¿a qué hora juegan y dónde ver EN VIVO por la fecha 18 del Clausura?,Juan Pablo II recibe en Chongoyape a Atlético Grau urgido por una victoria para no caer en zona de descenso en la Liga1.,Juan Pablo II vs. Atlético Grau: ¿a qué hora juegan y dónde ver EN VIVO por la fecha 18 del Clausura? Juan Pablo II recibe en Chongoyape a Atlético Grau urgido por una victoria para no caer en zona de descenso en la Liga1.,4
RPP,"China inaugura el Fujian, su primer portaaviones de diseño propio","China puso en servicio el portaaviones Fujian, el primero del país equipado con catapultas electromagnéticas. El buque, diseñado y construido íntegramente en China, marca un avance clave en la modernización de su fuerza naval.","China inaugura el Fujian, su primer portaaviones de diseño propio China puso en servicio el portaaviones Fujian, el primero del país equipado con catapultas electromagnéticas. El buque, diseñado y construido íntegramente en China, marca un avance clave en la modernización de su fuerza naval.",0
RPP,Comisión de Energía y Minas: debate sobre ampliación del Reinfo se suspende hasta el 17 de noviembre,Los integrantes de la comisión aceptaron la propuesta de Roberto Sánchez para pasar esta discusión a un cuarto intermedio y analizar con más detalles si es necesario o no esta extensión del registro de formalización minera.,Comisión de Energía y Minas: debate sobre ampliación del Reinfo se suspende hasta el 17 de noviembre Los integrantes de la comisión aceptaron la propuesta de Roberto Sánchez para pasar esta discusión a un cuarto intermedio y analizar con más detalles si es necesario o no esta extensión del registro de formalización minera.,0
RPP,Sporting Cristal clasificó a la Copa Libertadores 2026: ¿cuándo y contra quién jugará en los playoffs de la Liga1?,Sporting Cristal volverá a hacerse presente en la Copa Libertadores y ya tiene establecida su ruta en los playoffs por el subcampeonato de la Liga1.,Sporting Cristal clasificó a la Copa Libertadores 2026: ¿cuándo y contra quién jugará en los playoffs de la Liga1? Sporting Cristal volverá a hacerse presente en la Copa Libertadores y ya tiene establecida su ruta en los playoffs por el subcampeonato de la Liga1.,4
RPP,"Elecciones 2026: ¿cuándo y dónde podrás elegir tu local de votación, según la ONPE?",La ONPE habilitará desde noviembre la plataforma para que los ciudadanos elijan su local de votación en las elecciones generales 2026. Conoce más detalles en el siguiente informe.,"Elecciones 2026: ¿cuándo y dónde podrás elegir tu local de votación, según la ONPE? La ONPE habilitará desde noviembre la plataforma para que los ciudadanos elijan su local de votación en las elecciones generales 2026. Conoce más detalles en el siguiente informe.",0
RPP,Así capturó la misión china Tianwen-1 desde Marte imágenes de objeto interestelar 3I/ATLAS [VIDEO],"Los científicos creen que el objeto interestelar 3I/ATLAS probablemente se formó alrededor de estrellas antiguas cerca del centro de la Vía Láctea, con una edad estimada de entre 3 000 y 11 000 millones de años, posiblemente mayor que la del sistema solar. Esto lo convierte en una muestra excepcional para estudiar la composición y evolución de exoplanetas, así como de la historia temprana de las estrellas, lo que le confiere un gran valor científico.","Así capturó la misión china Tianwen-1 desde Marte imágenes de objeto interestelar 3I/ATLAS [VIDEO] Los científicos creen que el objeto interestelar 3I/ATLAS probablemente se formó alrededor de estrellas antiguas cerca del centro de la Vía Láctea, con una edad estimada de entre 3 000 y 11 000 millones de años, posiblemente mayor que la del sistema solar. Esto lo convierte en una muestra excepcional para estudiar la composición y evolución de exoplanetas, así como de la historia temprana de las estrellas, lo que le confiere un gran valor científico.",0
RPP,El tricampeón busca mantener el invicto: el once de Universitario para enfrentar a Garcilaso por el Torneo Clausura,Este es el once que maneja el entrenador uruguayo Jorge Fossati para el partido del viernes en el estadio Monumental por la fecha 18 del&nbsp;Torneo Clausura.,El tricampeón busca mantener el invicto: el once de Universitario para enfrentar a Garcilaso por el Torneo Clausura Este es el once que maneja el entrenador uruguayo Jorge Fossati para el partido del viernes en el estadio Monumental por la fecha 18 del&nbsp;Torneo Clausura.,4
RPP,Todos los pasos para registrar tu solicitud de retiro AFP 2025 [GUÍA],Se encuentra activo el proceso de solicitud del octavo retiro de AFP para las personas. Hoy le toca a las personas cuyo DNI termina en 5. Conoce los detalles con todo el procedimiento.,Todos los pasos para registrar tu solicitud de retiro AFP 2025 [GUÍA] Se encuentra activo el proceso de solicitud del octavo retiro de AFP para las personas. Hoy le toca a las personas cuyo DNI termina en 5. Conoce los detalles con todo el procedimiento.,0
RPP,Flavia Laos exhibe las huellas que la psoriasis dejó en su rostro y cuerpo [VIDEO],Hace poco la influencer peruana contó que fue diagnosticada con psoriasis guttata tras una etapa de estrés.,Flavia Laos exhibe las huellas que la psoriasis dejó en su rostro y cuerpo [VIDEO] Hace poco la influencer peruana contó que fue diagnosticada con psoriasis guttata tras una etapa de estrés.,0
RPP,Presidente de Ecuador asegura que la inteligencia artificial sirve hasta para redactar una Constitución,"Daniel Noboa, quien promueve un referéndum para instalar una Asamblea Constituyente que redacte una nueva Carta Magna, destacó la versatilidad de la inteligencia artificial durante un evento.","Presidente de Ecuador asegura que la inteligencia artificial sirve hasta para redactar una Constitución Daniel Noboa, quien promueve un referéndum para instalar una Asamblea Constituyente que redacte una nueva Carta Magna, destacó la versatilidad de la inteligencia artificial durante un evento.",0
RPP,Lula da Silva exige impuesto a las multinacionales y a los superricos para combatir la crisis climática,"Durante la cumbre de líderes de la COP30, el mandatario brasileño demandó equidad y justicia climática y señaló que los países en desarrollo no pueden seguir enfrentando la crisis climática a punta de deuda.","Lula da Silva exige impuesto a las multinacionales y a los superricos para combatir la crisis climática Durante la cumbre de líderes de la COP30, el mandatario brasileño demandó equidad y justicia climática y señaló que los países en desarrollo no pueden seguir enfrentando la crisis climática a punta de deuda.",0
RPP,Playoffs de la Liga 1 Te Apuesto 2025: ¿Quiénes los jugarán por ahora y qué definirán?,"Universitario se consagró como el ganador del Torneo Clausura, con lo cual ahora se disputarán los playoffs de la Liga1 para definir los cupos para la Copa Libertadores.","Playoffs de la Liga 1 Te Apuesto 2025: ¿Quiénes los jugarán por ahora y qué definirán? Universitario se consagró como el ganador del Torneo Clausura, con lo cual ahora se disputarán los playoffs de la Liga1 para definir los cupos para la Copa Libertadores.",4
RPP,MEF y BCRP instalan mesa técnica para garantizar la estabilidad económica y fiscal del país: ¿En qué se enfocará?,"El MEF y el BCRP instalaron una mesa técnica para fortalecer la estabilidad macroeconómica y definir una agenda económica de consenso a largo plazo. La iniciativa busca garantizar sostenibilidad fiscal, reducir la informalidad y ampliar la base tributaria mediante trabajo conjunto y transparente.","MEF y BCRP instalan mesa técnica para garantizar la estabilidad económica y fiscal del país: ¿En qué se enfocará? El MEF y el BCRP instalaron una mesa técnica para fortalecer la estabilidad macroeconómica y definir una agenda económica de consenso a largo plazo. La iniciativa busca garantizar sostenibilidad fiscal, reducir la informalidad y ampliar la base tributaria mediante trabajo conjunto y transparente.",0
RPP,"Murió James Watson, científico que ayudó a descubrir la estructura del ADN, a los 97 años","Watson murió en un hospicio en East Northport, una localidad de Long Island (Nueva York), donde fue trasladado esta semana para recibir tratamiento por una infección.","Murió James Watson, científico que ayudó a descubrir la estructura del ADN, a los 97 años Watson murió en un hospicio en East Northport, una localidad de Long Island (Nueva York), donde fue trasladado esta semana para recibir tratamiento por una infección.",0
RPP,Tabla de posiciones Liga Peruana de Vóley Betsson 2025-26 EN VIVO: así van las posiciones antes de la fecha 3,Sigue los resultados y la tabla de posiciones en el comienzo de la Liga Peruana de Vóley Betsson 2025-26.,Tabla de posiciones Liga Peruana de Vóley Betsson 2025-26 EN VIVO: así van las posiciones antes de la fecha 3 Sigue los resultados y la tabla de posiciones en el comienzo de la Liga Peruana de Vóley Betsson 2025-26.,4
RPP,"Día del Exportador: Del café a las cerezas, Perú diversifica su oferta exportable hacia servicios y valor agregado","En el Día del Exportador, Perú proyecta cerrar 2025 con un récord de $ 85,000 millones en exportaciones. Aunque la minería sigue liderando, el impulso del café, cacao y nuevos cultivos como frambuesas representan una estrategia de diversificación y valor agregado promovida por Promperú.","Día del Exportador: Del café a las cerezas, Perú diversifica su oferta exportable hacia servicios y valor agregado En el Día del Exportador, Perú proyecta cerrar 2025 con un récord de $ 85,000 millones en exportaciones. Aunque la minería sigue liderando, el impulso del café, cacao y nuevos cultivos como frambuesas representan una estrategia de diversificación y valor agregado promovida por Promperú.",0
RPP,"Lima gana protagonismo en Airbnb: usuarios de Chile, Colombia y Argentina lideran las búsquedas","La actividad de Airbnb generó más de $ 840 millones en aporte al PIB del Perú en 2024, respaldando más de 79,000 empleos en sectores como alojamiento, gastronomía y transporte. Lima destaca como destino en auge, con un crecimiento de casi 40 % en reservas nacionales y más de 15 % en internacionales en 2025.","Lima gana protagonismo en Airbnb: usuarios de Chile, Colombia y Argentina lideran las búsquedas La actividad de Airbnb generó más de $ 840 millones en aporte al PIB del Perú en 2024, respaldando más de 79,000 empleos en sectores como alojamiento, gastronomía y transporte. Lima destaca como destino en auge, con un crecimiento de casi 40 % en reservas nacionales y más de 15 % en internacionales en 2025.",0
RPP,Liga 1: Sporting Cristal supera por 2-1 a Cienciano con gol agónico tras dar vuelta el partido,Sporting Cristal vs Cienciano se enfrentaron por la Perú - Primera División. Aquí todos los detalles y resumen del encuentro.,Liga 1: Sporting Cristal supera por 2-1 a Cienciano con gol agónico tras dar vuelta el partido Sporting Cristal vs Cienciano se enfrentaron por la Perú - Primera División. Aquí todos los detalles y resumen del encuentro.,4
RPP,Corte Suprema de Brasil rechaza por unanimidad los recursos de Jair Bolsonaro y confirma la pena de 27 años,"El expresidente de Brasil fue condenado tras ser considerado culpable de haber tramado una conspiración para impedir la toma de posesión del actual mandatario, Luiz Inácio Lula da Silva, quien le derrotó en las elecciones de octubre de 2022.","Corte Suprema de Brasil rechaza por unanimidad los recursos de Jair Bolsonaro y confirma la pena de 27 años El expresidente de Brasil fue condenado tras ser considerado culpable de haber tramado una conspiración para impedir la toma de posesión del actual mandatario, Luiz Inácio Lula da Silva, quien le derrotó en las elecciones de octubre de 2022.",0
RPP,Selección Peruana inició entrenamientos para enfrentar a Rusia y Chile en amistosos internacionales,"Con Pedro Gallese, la Selección Peruana realizó su primer entrenamiento en la Videna bajo la batuta de Manuel Barreto.","Selección Peruana inició entrenamientos para enfrentar a Rusia y Chile en amistosos internacionales Con Pedro Gallese, la Selección Peruana realizó su primer entrenamiento en la Videna bajo la batuta de Manuel Barreto.",4
